Fecha; Temperatura (°C); Humedad (%); Iluminacion
29/9/2022 11:42; 28.6°C; 48.4%; 87
29/9/2022 11:42; 28.7°C; 48.6%; 85
29/9/2022 11:42; 28.7°C; 48.7%; 83
29/9/2022 11:42; 28.7°C; 48.9%; 88
29/9/2022 11:42; 28.7°C; 48.8%; 87
29/9/2022 11:42; 28.8°C; 48.9%; 88
29/9/2022 11:42; 28.8°C; 48.8%; 86
29/9/2022 11:42; 28.8°C; 48.9%; 87
29/9/2022 11:43; 28.8°C; 48.9%; 87
29/9/2022 11:43; 28.8°C; 48.9%; 89
29/9/2022 11:43; 28.8°C; 48.9%; 87
29/9/2022 11:43; 28.8°C; 48.9%; 89
29/9/2022 11:43; 28.8°C; 48.7%; 85
29/9/2022 11:43; 28.9°C; 48.6%; 89
29/9/2022 11:43; 28.9°C; 48.5%; 88
29/9/2022 11:43; 28.9°C; 48.5%; 88
29/9/2022 11:43; 28.9°C; 48.3%; 89
29/9/2022 11:43; 29.0°C; 48.3%; 90
29/9/2022 11:44; 29.0°C; 48.2%; 91
29/9/2022 11:44; 29.0°C; 48.1%; 91
29/9/2022 11:44; 29.0°C; 48.0%; 92
29/9/2022 11:44; 29.0°C; 47.8%; 89
29/9/2022 11:44; 29.0°C; 47.7%; 86
29/9/2022 11:44; 29.1°C; 47.7%; 89
29/9/2022 11:44; 29.1°C; 47.6%; 91
29/9/2022 11:44; 29.1°C; 47.4%; 91
29/9/2022 11:44; 29.0°C; 47.2%; 90
29/9/2022 11:44; 29.0°C; 47.2%; 89
29/9/2022 11:45; 29.0°C; 47.0%; 91
29/9/2022 11:45; 29.0°C; 47.1%; 87
29/9/2022 11:45; 29.1°C; 47.2%; 91
29/9/2022 11:45; 29.1°C; 47.1%; 90
29/9/2022 11:45; 29.1°C; 47.1%; 89
29/9/2022 11:45; 29.2°C; 47.1%; 88
29/9/2022 11:45; 29.2°C; 47.0%; 91
29/9/2022 11:45; 29.2°C; 46.8%; 91
29/9/2022 11:45; 29.2°C; 46.6%; 92
29/9/2022 11:45; 29.3°C; 46.6%; 92
29/9/2022 11:46; 29.3°C; 46.2%; 91
29/9/2022 11:46; 29.3°C; 46.1%; 90
29/9/2022 11:46; 29.3°C; 46.2%; 91
29/9/2022 11:46; 29.3°C; 46.3%; 91
29/9/2022 11:46; 29.3°C; 46.3%; 90
29/9/2022 11:46; 29.3°C; 46.3%; 95
29/9/2022 11:46; 29.3°C; 46.2%; 93
29/9/2022 11:46; 29.3°C; 46.2%; 93
29/9/2022 11:46; 29.3°C; 46.1%; 91
29/9/2022 11:46; 29.3°C; 46.0%; 93
29/9/2022 11:47; 29.3°C; 46.0%; 93
29/9/2022 11:47; 29.4°C; 46.0%; 93
29/9/2022 11:47; 29.4°C; 45.8%; 94
29/9/2022 11:47; 29.4°C; 45.8%; 94
29/9/2022 11:47; 29.5°C; 45.7%; 92
29/9/2022 11:47; 29.5°C; 45.7%; 92
29/9/2022 11:47; 29.5°C; 45.6%; 91
29/9/2022 11:47; 29.6°C; 45.6%; 93
29/9/2022 11:47; 29.6°C; 45.5%; 93
29/9/2022 11:47; 29.6°C; 45.4%; 91
29/9/2022 11:48; 29.6°C; 45.4%; 91
29/9/2022 11:48; 29.7°C; 45.3%; 94
29/9/2022 11:48; 29.7°C; 45.2%; 94
29/9/2022 11:48; 29.7°C; 45.3%; 96
29/9/2022 11:48; 29.7°C; 45.2%; 96
29/9/2022 11:48; 29.7°C; 45.2%; 91
29/9/2022 11:48; 29.7°C; 45.2%; 93
29/9/2022 11:48; 29.7°C; 45.1%; 96
29/9/2022 11:48; 29.7°C; 45.1%; 96
29/9/2022 11:48; 29.7°C; 44.9%; 95
29/9/2022 11:49; 29.7°C; 44.9%; 94
29/9/2022 11:49; 29.8°C; 44.9%; 94
29/9/2022 11:49; 29.8°C; 44.8%; 95
29/9/2022 11:49; 29.8°C; 44.7%; 93
29/9/2022 11:49; 29.8°C; 44.8%; 93
29/9/2022 11:49; 29.7°C; 44.8%; 96
29/9/2022 11:49; 29.7°C; 44.7%; 97
29/9/2022 11:49; 29.6°C; 44.7%; 93
29/9/2022 11:49; 29.6°C; 44.7%; 90
29/9/2022 11:49; 29.6°C; 44.7%; 96
29/9/2022 11:50; 29.5°C; 44.6%; 92
29/9/2022 11:50; 29.5°C; 44.8%; 95
29/9/2022 11:50; 29.4°C; 45.0%; 96
29/9/2022 11:50; 29.4°C; 45.8%; 92
29/9/2022 11:50; 29.4°C; 46.1%; 96
29/9/2022 11:50; 29.4°C; 46.1%; 94
29/9/2022 11:50; 29.3°C; 45.7%; 94
29/9/2022 11:50; 29.3°C; 45.7%; 95
29/9/2022 11:50; 29.3°C; 45.9%; 96
29/9/2022 11:50; 29.3°C; 46.0%; 94
29/9/2022 11:51; 29.3°C; 46.2%; 96
29/9/2022 11:51; 29.3°C; 46.5%; 93
29/9/2022 11:51; 29.3°C; 46.6%; 93
29/9/2022 11:51; 29.3°C; 46.7%; 94
29/9/2022 11:51; 29.3°C; 46.8%; 93
29/9/2022 11:51; 29.3°C; 46.8%; 94
29/9/2022 11:51; 29.3°C; 46.9%; 91
29/9/2022 11:51; 29.3°C; 46.9%; 92
29/9/2022 11:51; 29.3°C; 46.8%; 94
29/9/2022 11:51; 29.3°C; 46.8%; 93
29/9/2022 11:52; 29.3°C; 46.8%; 91
29/9/2022 11:52; 29.4°C; 47.0%; 91
29/9/2022 11:52; 29.4°C; 47.1%; 91
29/9/2022 11:52; 29.4°C; 47.0%; 89
29/9/2022 11:52; 29.4°C; 47.0%; 89
29/9/2022 11:52; 29.5°C; 47.1%; 87
29/9/2022 11:52; 29.5°C; 47.0%; 88
29/9/2022 11:52; 29.5°C; 46.8%; 88
29/9/2022 11:52; 29.6°C; 46.8%; 89
29/9/2022 11:52; 29.6°C; 46.7%; 86
29/9/2022 11:53; 29.7°C; 46.7%; 88
29/9/2022 11:53; 29.7°C; 46.6%; 84
29/9/2022 11:53; 29.7°C; 46.6%; 84
29/9/2022 11:53; 29.8°C; 46.6%; 84
29/9/2022 11:53; 29.8°C; 46.5%; 87
29/9/2022 11:53; 29.8°C; 46.4%; 84
29/9/2022 11:53; 29.9°C; 46.3%; 86
29/9/2022 11:53; 29.9°C; 46.1%; 86
29/9/2022 11:53; 30.0°C; 46.1%; 85
29/9/2022 11:53; 30.0°C; 45.9%; 85
29/9/2022 11:54; 29.9°C; 45.7%; 84
29/9/2022 11:54; 30.0°C; 45.8%; 84
29/9/2022 11:54; 29.9°C; 45.7%; 85
29/9/2022 11:54; 30.0°C; 45.7%; 83
29/9/2022 11:54; 30.0°C; 45.6%; 84
29/9/2022 11:54; 30.0°C; 45.6%; 84
29/9/2022 11:54; 30.0°C; 45.5%; 85
29/9/2022 11:54; 30.0°C; 45.5%; 86
29/9/2022 11:54; 30.0°C; 45.3%; 87
29/9/2022 11:54; 30.0°C; 45.3%; 84
29/9/2022 11:55; 30.0°C; 45.3%; 85
29/9/2022 11:55; 30.1°C; 45.4%; 85
29/9/2022 11:55; 30.0°C; 45.3%; 82
29/9/2022 11:55; 30.0°C; 45.3%; 85
29/9/2022 11:55; 30.1°C; 45.4%; 84
29/9/2022 11:55; 30.1°C; 45.1%; 82
29/9/2022 11:55; 30.1°C; 44.9%; 87
29/9/2022 11:55; 30.1°C; 44.9%; 82
29/9/2022 11:55; 30.1°C; 44.8%; 84
29/9/2022 11:55; 30.1°C; 44.8%; 85
29/9/2022 11:56; 30.1°C; 44.8%; 84
29/9/2022 11:56; 30.1°C; 44.7%; 84
29/9/2022 11:56; 30.0°C; 44.6%; 86
29/9/2022 11:56; 30.0°C; 44.8%; 86
29/9/2022 11:56; 30.0°C; 44.8%; 86
29/9/2022 11:56; 30.0°C; 44.8%; 86
29/9/2022 11:56; 30.0°C; 44.8%; 88
29/9/2022 11:56; 30.0°C; 44.9%; 87
29/9/2022 11:56; 30.0°C; 45.0%; 85
29/9/2022 11:56; 30.0°C; 45.2%; 85
29/9/2022 11:57; 30.0°C; 45.3%; 89
29/9/2022 11:57; 30.1°C; 45.4%; 87
29/9/2022 11:57; 30.1°C; 45.5%; 86
29/9/2022 11:57; 30.1°C; 45.5%; 85
29/9/2022 11:57; 30.1°C; 45.4%; 89
29/9/2022 11:57; 30.1°C; 45.3%; 88
29/9/2022 11:57; 30.2°C; 45.3%; 86
29/9/2022 11:57; 30.2°C; 45.1%; 90
29/9/2022 11:57; 30.2°C; 45.0%; 85
29/9/2022 11:57; 30.2°C; 44.9%; 85
29/9/2022 11:58; 30.2°C; 45.1%; 88
29/9/2022 11:58; 30.2°C; 45.2%; 86
29/9/2022 11:58; 30.2°C; 45.2%; 87
29/9/2022 11:58; 30.2°C; 45.5%; 89
29/9/2022 11:58; 30.2°C; 45.8%; 87
29/9/2022 11:58; 30.3°C; 45.8%; 89
29/9/2022 11:58; 30.3°C; 45.7%; 88
29/9/2022 11:58; 30.3°C; 45.8%; 89
29/9/2022 11:58; 30.3°C; 45.7%; 86
29/9/2022 11:58; 30.3°C; 45.6%; 89
29/9/2022 11:59; 30.3°C; 45.5%; 87
29/9/2022 11:59; 30.3°C; 45.5%; 91
29/9/2022 11:59; 30.3°C; 45.4%; 90
29/9/2022 11:59; 30.3°C; 45.3%; 89
29/9/2022 11:59; 30.3°C; 45.2%; 89
29/9/2022 11:59; 30.3°C; 45.2%; 90
29/9/2022 11:59; 30.3°C; 45.1%; 91
29/9/2022 11:59; 30.4°C; 44.8%; 89
29/9/2022 11:59; 30.4°C; 44.6%; 88
29/9/2022 11:59; 30.4°C; 44.3%; 89
29/9/2022 12:0; 30.4°C; 44.2%; 87
29/9/2022 12:0; 30.5°C; 44.3%; 88
29/9/2022 12:0; 30.5°C; 44.3%; 84
29/9/2022 12:0; 30.5°C; 44.4%; 84
29/9/2022 12:0; 30.5°C; 44.5%; 84
29/9/2022 12:0; 30.5°C; 44.5%; 84
29/9/2022 12:0; 30.5°C; 44.5%; 86
29/9/2022 12:0; 30.6°C; 44.5%; 88
29/9/2022 12:0; 30.6°C; 44.2%; 93
29/9/2022 12:0; 30.6°C; 43.9%; 80
29/9/2022 12:1; 30.6°C; 43.9%; 70
29/9/2022 12:1; 30.7°C; 43.8%; 75
29/9/2022 12:1; 30.7°C; 43.6%; 75
29/9/2022 12:1; 30.7°C; 43.5%; 80
29/9/2022 12:1; 30.7°C; 43.5%; 81
29/9/2022 12:1; 30.8°C; 43.6%; 79
29/9/2022 12:1; 30.8°C; 43.5%; 103
29/9/2022 12:1; 30.8°C; 43.4%; 108
29/9/2022 12:1; 30.8°C; 43.4%; 106
29/9/2022 12:1; 30.9°C; 43.5%; 92
29/9/2022 12:2; 30.9°C; 43.5%; 67
29/9/2022 12:2; 30.9°C; 43.6%; 57
29/9/2022 12:2; 30.9°C; 43.5%; 54
29/9/2022 12:2; 30.9°C; 43.5%; 52
29/9/2022 12:2; 30.9°C; 43.6%; 50
29/9/2022 12:2; 30.8°C; 43.4%; 52
29/9/2022 12:2; 30.9°C; 43.4%; 67
29/9/2022 12:2; 30.9°C; 43.4%; 64
29/9/2022 12:2; 30.9°C; 43.4%; 23
29/9/2022 12:2; 30.9°C; 43.3%; 52
29/9/2022 12:3; 31.0°C; 43.2%; 32
29/9/2022 12:3; 31.0°C; 43.3%; 25
29/9/2022 12:3; 31.0°C; 43.3%; 39
29/9/2022 12:3; 31.0°C; 43.2%; 28
29/9/2022 12:3; 31.0°C; 43.1%; 36
29/9/2022 12:3; 31.1°C; 43.2%; 33
29/9/2022 12:3; 31.1°C; 43.2%; 38
29/9/2022 12:3; 31.1°C; 43.2%; 42
29/9/2022 12:3; 31.1°C; 43.2%; 43
29/9/2022 12:3; 31.1°C; 43.2%; 40
29/9/2022 12:4; 31.0°C; 43.1%; 38
29/9/2022 12:4; 31.0°C; 43.2%; 37
29/9/2022 12:4; 31.0°C; 43.2%; 36
29/9/2022 12:4; 31.1°C; 43.4%; 42
29/9/2022 12:4; 31.1°C; 43.4%; 56
29/9/2022 12:4; 31.1°C; 43.3%; 59
29/9/2022 12:4; 31.1°C; 43.2%; 56
29/9/2022 12:4; 31.2°C; 43.3%; 66
29/9/2022 12:4; 31.2°C; 43.3%; 70
29/9/2022 12:4; 31.2°C; 43.6%; 74
29/9/2022 12:5; 31.2°C; 43.5%; 88
29/9/2022 12:5; 31.3°C; 43.3%; 87
29/9/2022 12:5; 31.2°C; 43.2%; 89
29/9/2022 12:5; 31.3°C; 43.2%; 104
29/9/2022 12:5; 31.3°C; 43.1%; 87
29/9/2022 12:5; 31.3°C; 43.1%; 103
29/9/2022 12:5; 31.3°C; 43.0%; 106
29/9/2022 12:5; 31.3°C; 43.0%; 111
29/9/2022 12:5; 31.3°C; 43.0%; 111
29/9/2022 12:5; 31.3°C; 42.9%; 106
29/9/2022 12:6; 31.2°C; 42.7%; 105
29/9/2022 12:6; 31.2°C; 42.7%; 108
29/9/2022 12:6; 31.2°C; 42.8%; 113
29/9/2022 12:6; 31.2°C; 42.8%; 114
29/9/2022 12:6; 31.2°C; 42.8%; 112
29/9/2022 12:6; 31.2°C; 43.0%; 110
29/9/2022 12:6; 31.3°C; 43.3%; 112
29/9/2022 12:6; 31.3°C; 43.6%; 110
29/9/2022 12:6; 31.3°C; 43.8%; 109
29/9/2022 12:6; 31.3°C; 43.6%; 114
29/9/2022 12:7; 31.4°C; 43.5%; 109
29/9/2022 12:7; 31.3°C; 43.0%; 108
29/9/2022 12:7; 31.3°C; 42.9%; 104
29/9/2022 12:7; 31.3°C; 42.7%; 98
29/9/2022 12:7; 31.3°C; 42.7%; 100
29/9/2022 12:7; 31.3°C; 43.0%; 89
29/9/2022 12:7; 31.3°C; 43.2%; 89
29/9/2022 12:7; 31.4°C; 43.3%; 86
29/9/2022 12:7; 31.4°C; 43.3%; 85
29/9/2022 12:7; 31.4°C; 43.6%; 92
29/9/2022 12:8; 31.5°C; 43.6%; 92
29/9/2022 12:8; 31.5°C; 43.7%; 80
29/9/2022 12:8; 31.5°C; 43.7%; 85
29/9/2022 12:8; 31.5°C; 43.3%; 79
29/9/2022 12:8; 31.5°C; 43.0%; 84
29/9/2022 12:8; 31.4°C; 42.7%; 71
29/9/2022 12:8; 31.4°C; 42.7%; 73
29/9/2022 12:8; 31.4°C; 43.4%; 70
29/9/2022 12:8; 31.5°C; 43.5%; 49
29/9/2022 12:8; 31.5°C; 44.3%; 30
29/9/2022 12:9; 31.4°C; 43.5%; 35
29/9/2022 12:9; 31.4°C; 43.2%; 29
29/9/2022 12:9; 31.4°C; 43.0%; 25
29/9/2022 12:9; 31.4°C; 42.8%; 24
29/9/2022 12:9; 31.4°C; 42.9%; 23
29/9/2022 12:9; 31.3°C; 42.7%; 50
29/9/2022 12:9; 31.4°C; 42.7%; 57
29/9/2022 12:9; 31.4°C; 42.6%; 23
29/9/2022 12:9; 31.4°C; 42.7%; 27
29/9/2022 12:9; 31.3°C; 43.0%; 25
29/9/2022 12:10; 31.4°C; 43.0%; 26
29/9/2022 12:10; 31.3°C; 42.7%; 22
29/9/2022 12:10; 31.3°C; 42.7%; 49
29/9/2022 12:10; 31.3°C; 42.7%; 33
29/9/2022 12:10; 31.3°C; 42.8%; 23
29/9/2022 12:10; 31.3°C; 43.0%; 31
29/9/2022 12:10; 31.4°C; 42.9%; 62
29/9/2022 12:10; 31.4°C; 42.9%; 53
29/9/2022 12:10; 31.3°C; 42.8%; 60
29/9/2022 12:10; 31.3°C; 42.8%; 65
29/9/2022 12:11; 31.3°C; 42.7%; 56
29/9/2022 12:11; 31.3°C; 42.7%; 55
29/9/2022 12:11; 31.2°C; 42.7%; 53
29/9/2022 12:11; 31.1°C; 42.4%; 53
29/9/2022 12:11; 31.0°C; 42.5%; 52
29/9/2022 12:11; 31.0°C; 42.5%; 52
29/9/2022 12:11; 30.9°C; 42.5%; 52
29/9/2022 12:11; 30.9°C; 42.6%; 51
29/9/2022 12:11; 30.9°C; 42.7%; 52
29/9/2022 12:11; 30.8°C; 42.8%; 52
29/9/2022 12:12; 30.8°C; 43.0%; 52
29/9/2022 12:12; 30.7°C; 43.5%; 51
29/9/2022 12:12; 30.7°C; 43.9%; 52
29/9/2022 12:12; 30.7°C; 44.5%; 51
29/9/2022 12:12; 30.7°C; 44.7%; 51
29/9/2022 12:12; 30.7°C; 44.6%; 50
29/9/2022 12:12; 30.7°C; 44.4%; 50
29/9/2022 12:12; 30.8°C; 44.1%; 50
29/9/2022 12:12; 30.8°C; 43.7%; 51
29/9/2022 12:12; 30.8°C; 43.3%; 50
29/9/2022 12:13; 30.8°C; 43.0%; 51
29/9/2022 12:13; 30.8°C; 43.0%; 50
29/9/2022 12:13; 30.9°C; 43.0%; 51
29/9/2022 12:13; 30.9°C; 42.9%; 50
29/9/2022 12:13; 30.9°C; 42.9%; 50
29/9/2022 12:13; 30.9°C; 42.8%; 52
29/9/2022 12:13; 31.0°C; 42.8%; 51
29/9/2022 12:13; 31.0°C; 42.8%; 51
29/9/2022 12:13; 31.0°C; 42.9%; 51
29/9/2022 12:13; 31.0°C; 42.6%; 51
29/9/2022 12:14; 31.0°C; 42.4%; 51
29/9/2022 12:14; 30.9°C; 42.4%; 50
29/9/2022 12:14; 31.0°C; 42.6%; 50
29/9/2022 12:14; 31.0°C; 42.7%; 50
29/9/2022 12:14; 31.1°C; 42.8%; 50
29/9/2022 12:14; 31.1°C; 42.9%; 49
29/9/2022 12:14; 31.0°C; 42.9%; 49
29/9/2022 12:14; 31.1°C; 42.8%; 48
29/9/2022 12:14; 31.1°C; 42.6%; 46
29/9/2022 12:14; 31.1°C; 42.4%; 45
29/9/2022 12:15; 31.2°C; 42.3%; 59
29/9/2022 12:15; 31.2°C; 42.4%; 75
29/9/2022 12:15; 31.3°C; 42.4%; 73
29/9/2022 12:15; 31.3°C; 42.0%; 66
29/9/2022 12:15; 31.2°C; 41.7%; 59
29/9/2022 12:15; 31.2°C; 41.7%; 64
29/9/2022 12:15; 31.1°C; 41.6%; 64
29/9/2022 12:15; 31.1°C; 41.6%; 65
29/9/2022 12:15; 31.1°C; 41.7%; 66
29/9/2022 12:15; 31.1°C; 41.7%; 66
29/9/2022 12:16; 31.1°C; 41.8%; 69
29/9/2022 12:16; 31.1°C; 41.9%; 67
29/9/2022 12:16; 31.2°C; 41.9%; 70
29/9/2022 12:16; 31.2°C; 41.9%; 70
29/9/2022 12:16; 31.2°C; 42.0%; 75
29/9/2022 12:16; 31.2°C; 42.1%; 73
29/9/2022 12:16; 31.2°C; 42.0%; 67
29/9/2022 12:16; 31.3°C; 42.1%; 69
29/9/2022 12:16; 31.3°C; 42.2%; 83
29/9/2022 12:16; 31.3°C; 42.2%; 75
29/9/2022 12:17; 31.4°C; 42.2%; 55
29/9/2022 12:17; 31.3°C; 42.2%; 58
29/9/2022 12:17; 31.3°C; 42.4%; 52
29/9/2022 12:17; 31.3°C; 42.4%; 63
29/9/2022 12:17; 31.4°C; 42.4%; 78
29/9/2022 12:17; 31.2°C; 41.8%; 77
29/9/2022 12:17; 31.0°C; 41.4%; 77
29/9/2022 12:17; 30.9°C; 41.5%; 77
29/9/2022 12:17; 30.8°C; 41.7%; 77
29/9/2022 12:17; 30.7°C; 41.8%; 77
29/9/2022 12:18; 30.7°C; 42.0%; 77
29/9/2022 12:18; 30.5°C; 42.1%; 76
29/9/2022 12:18; 30.4°C; 42.3%; 77
29/9/2022 12:18; 30.2°C; 42.4%; 77
29/9/2022 12:18; 30.1°C; 42.9%; 77
29/9/2022 12:18; 30.0°C; 42.7%; 76
29/9/2022 12:18; 29.8°C; 42.9%; 76
29/9/2022 12:18; 29.7°C; 43.0%; 77
29/9/2022 12:18; 29.6°C; 43.2%; 76
29/9/2022 12:18; 29.5°C; 43.4%; 76
29/9/2022 12:19; 29.5°C; 43.7%; 75
29/9/2022 12:19; 29.6°C; 43.9%; 76
29/9/2022 12:19; 29.6°C; 44.0%; 75
29/9/2022 12:19; 29.6°C; 44.1%; 75
29/9/2022 12:19; 29.7°C; 44.3%; 75
29/9/2022 12:19; 29.8°C; 44.4%; 76
29/9/2022 12:19; 29.9°C; 44.6%; 76
29/9/2022 12:19; 30.0°C; 44.7%; 76
29/9/2022 12:19; 30.1°C; 44.8%; 75
29/9/2022 12:19; 30.1°C; 44.7%; 75
29/9/2022 12:20; 30.2°C; 44.6%; 77
29/9/2022 12:20; 30.2°C; 44.6%; 75
29/9/2022 12:20; 30.3°C; 44.7%; 76
29/9/2022 12:20; 30.3°C; 44.4%; 75
29/9/2022 12:20; 30.3°C; 44.2%; 76
29/9/2022 12:20; 30.2°C; 44.1%; 74
29/9/2022 12:20; 30.2°C; 44.4%; 74
29/9/2022 12:20; 30.2°C; 44.4%; 75
29/9/2022 12:20; 30.2°C; 44.4%; 73
29/9/2022 12:20; 30.3°C; 44.5%; 75
29/9/2022 12:21; 30.3°C; 44.5%; 75
29/9/2022 12:21; 30.3°C; 44.6%; 74
29/9/2022 12:21; 30.2°C; 44.4%; 74
29/9/2022 12:21; 30.3°C; 44.4%; 74
29/9/2022 12:21; 30.3°C; 44.0%; 73
29/9/2022 12:21; 30.3°C; 43.9%; 73
29/9/2022 12:21; 30.3°C; 44.0%; 75
29/9/2022 12:21; 30.3°C; 44.2%; 75
29/9/2022 12:21; 30.4°C; 44.4%; 74
29/9/2022 12:21; 30.4°C; 44.5%; 73
29/9/2022 12:22; 30.4°C; 44.6%; 75
29/9/2022 12:22; 30.5°C; 44.9%; 73
29/9/2022 12:22; 30.5°C; 45.0%; 75
29/9/2022 12:22; 30.5°C; 45.1%; 74
29/9/2022 12:22; 30.6°C; 45.0%; 73
29/9/2022 12:22; 30.6°C; 44.8%; 74
29/9/2022 12:22; 30.6°C; 44.7%; 75
29/9/2022 12:22; 30.5°C; 44.7%; 75
29/9/2022 12:22; 30.5°C; 44.7%; 73
29/9/2022 12:22; 30.6°C; 44.9%; 75
29/9/2022 12:23; 30.6°C; 45.0%; 73
29/9/2022 12:23; 30.6°C; 44.9%; 73
29/9/2022 12:23; 30.6°C; 44.7%; 74
29/9/2022 12:23; 30.6°C; 44.7%; 73
29/9/2022 12:23; 30.7°C; 44.8%; 73
29/9/2022 12:23; 30.7°C; 44.7%; 73
29/9/2022 12:23; 30.7°C; 44.6%; 75
29/9/2022 12:23; 30.7°C; 44.5%; 75
29/9/2022 12:23; 30.7°C; 44.2%; 73
29/9/2022 12:23; 30.7°C; 44.2%; 74
29/9/2022 12:24; 30.7°C; 44.3%; 75
29/9/2022 12:24; 30.7°C; 44.2%; 73
29/9/2022 12:24; 30.6°C; 44.0%; 74
29/9/2022 12:24; 30.6°C; 44.0%; 75
29/9/2022 12:24; 30.5°C; 43.9%; 75
29/9/2022 12:24; 30.6°C; 44.0%; 75
29/9/2022 12:24; 30.6°C; 44.0%; 75
29/9/2022 12:24; 30.6°C; 44.0%; 75
29/9/2022 12:24; 30.6°C; 44.0%; 74
29/9/2022 12:24; 30.5°C; 44.0%; 75
29/9/2022 12:25; 30.5°C; 44.0%; 74
29/9/2022 12:25; 30.6°C; 44.1%; 75
29/9/2022 12:25; 30.5°C; 44.2%; 76
29/9/2022 12:25; 30.5°C; 43.9%; 75
29/9/2022 12:25; 30.5°C; 44.1%; 74
29/9/2022 12:25; 30.5°C; 44.0%; 73
29/9/2022 12:25; 30.6°C; 44.0%; 74
29/9/2022 12:25; 30.7°C; 43.8%; 74
29/9/2022 12:25; 30.7°C; 43.7%; 74
29/9/2022 12:25; 30.7°C; 43.5%; 76
29/9/2022 12:26; 30.7°C; 43.5%; 76
29/9/2022 12:26; 30.7°C; 43.4%; 76
29/9/2022 12:26; 30.7°C; 43.5%; 74
29/9/2022 12:26; 30.8°C; 43.6%; 76
29/9/2022 12:26; 30.9°C; 43.7%; 75
29/9/2022 12:26; 30.9°C; 43.6%; 77
29/9/2022 12:26; 30.9°C; 43.2%; 76
29/9/2022 12:26; 31.0°C; 42.8%; 76
29/9/2022 12:26; 31.1°C; 42.7%; 76
29/9/2022 12:26; 31.1°C; 42.8%; 75
29/9/2022 12:27; 31.1°C; 42.6%; 76
29/9/2022 12:27; 30.9°C; 42.3%; 77
29/9/2022 12:27; 30.9°C; 42.2%; 77
29/9/2022 12:27; 30.7°C; 42.1%; 77
29/9/2022 12:27; 30.7°C; 42.3%; 77
29/9/2022 12:27; 30.7°C; 42.4%; 78
29/9/2022 12:27; 30.6°C; 42.7%; 78
29/9/2022 12:27; 30.5°C; 43.0%; 78
29/9/2022 12:27; 30.3°C; 43.3%; 79
29/9/2022 12:27; 30.1°C; 43.8%; 77
29/9/2022 12:28; 29.9°C; 44.0%; 80
29/9/2022 12:28; 29.8°C; 44.3%; 78
29/9/2022 12:28; 29.6°C; 44.0%; 78
29/9/2022 12:28; 29.7°C; 44.2%; 79
29/9/2022 12:28; 29.6°C; 44.3%; 78
29/9/2022 12:28; 29.7°C; 44.5%; 79
29/9/2022 12:28; 29.6°C; 44.6%; 80
29/9/2022 12:28; 29.6°C; 44.7%; 80
29/9/2022 12:28; 29.6°C; 44.7%; 79
29/9/2022 12:28; 29.6°C; 44.8%; 78
29/9/2022 12:29; 29.6°C; 44.8%; 79
29/9/2022 12:29; 29.6°C; 44.9%; 78
29/9/2022 12:29; 29.6°C; 44.9%; 78
29/9/2022 12:29; 29.6°C; 44.9%; 79
29/9/2022 12:29; 29.7°C; 44.9%; 79
29/9/2022 12:29; 29.8°C; 44.8%; 77
29/9/2022 12:29; 29.9°C; 44.9%; 77
29/9/2022 12:29; 30.0°C; 45.0%; 77
29/9/2022 12:29; 30.1°C; 45.0%; 80
29/9/2022 12:29; 30.2°C; 45.0%; 79
29/9/2022 12:30; 30.2°C; 44.8%; 79
29/9/2022 12:30; 30.3°C; 44.9%; 78
29/9/2022 12:30; 30.3°C; 44.8%; 77
29/9/2022 12:30; 30.3°C; 44.7%; 78
29/9/2022 12:30; 30.3°C; 44.5%; 80
29/9/2022 12:30; 30.3°C; 44.3%; 78
29/9/2022 12:30; 30.2°C; 44.1%; 77
29/9/2022 12:30; 30.1°C; 44.0%; 78
29/9/2022 12:30; 30.1°C; 44.0%; 77
29/9/2022 12:30; 30.1°C; 44.0%; 78
29/9/2022 12:31; 30.1°C; 44.1%; 79
29/9/2022 12:31; 30.2°C; 44.2%; 77
29/9/2022 12:31; 30.2°C; 44.2%; 79
29/9/2022 12:31; 30.1°C; 44.2%; 78
29/9/2022 12:31; 30.1°C; 44.3%; 78
29/9/2022 12:31; 30.1°C; 44.3%; 79
29/9/2022 12:31; 30.1°C; 44.3%; 79
29/9/2022 12:31; 30.2°C; 44.4%; 79
29/9/2022 12:31; 30.2°C; 44.5%; 77
29/9/2022 12:31; 30.3°C; 44.7%; 78
29/9/2022 12:32; 30.4°C; 44.8%; 79
29/9/2022 12:32; 30.4°C; 44.7%; 77
29/9/2022 12:32; 30.5°C; 44.6%; 76
29/9/2022 12:32; 30.5°C; 44.5%; 78
29/9/2022 12:32; 30.6°C; 44.1%; 76
29/9/2022 12:32; 30.6°C; 43.5%; 79
29/9/2022 12:32; 30.7°C; 43.6%; 77
29/9/2022 12:32; 30.7°C; 43.8%; 78
29/9/2022 12:32; 30.8°C; 44.2%; 77
29/9/2022 12:32; 30.7°C; 44.3%; 79
29/9/2022 12:33; 30.8°C; 44.6%; 77
29/9/2022 12:33; 30.8°C; 44.8%; 78
29/9/2022 12:33; 30.9°C; 45.0%; 78
29/9/2022 12:33; 30.9°C; 44.9%; 77
29/9/2022 12:33; 31.0°C; 44.9%; 78
29/9/2022 12:33; 31.0°C; 44.6%; 79
29/9/2022 12:33; 31.0°C; 44.5%; 77
29/9/2022 12:33; 31.0°C; 44.5%; 77
29/9/2022 12:33; 31.1°C; 44.6%; 79
